LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,FULL_SCHOOL_ID,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,7614063.0,Teachers,High Poverty,40.7,2.4,6
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,7614063.0,Teachers,Total,40.7,2.4,6
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",7610186.0,Teachers,High Poverty,118.3,20.7,17
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",7610186.0,Teachers,Total,118.3,20.7,17
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,7610182.0,Teachers,High Poverty,144.3,24.4,17
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,7610182.0,Teachers,Total,144.3,24.4,17
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,7611414.0,Teachers,High Poverty,56.9,8.9,16
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,7611414.0,Teachers,Total,56.9,8.9,16
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,7610513.0,Teachers,High Poverty,50.7,8.1,16
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,7610513.0,Teachers,Total,50.7,8.1,16
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,7611664.0,Teachers,Low Poverty,58.5,6.0,10
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,7611664.0,Teachers,Total,58.5,6.0,10
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,7610192.0,Teachers,Low Poverty,159.2,29.2,18
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,7610192.0,Teachers,Total,159.2,29.2,18
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,7610101.0,Teachers,High Poverty,51.6,3.5,7
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,7610101.0,Teachers,Total,51.6,3.5,7
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,7610296.0,Teachers,High Poverty,39.3,4.5,11
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,7610296.0,Teachers,Total,39.3,4.5,11
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,7613065.0,Teachers,High Poverty,39.6,0.4,1
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,7613065.0,Teachers,Total,39.6,0.4,1
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,7610288.0,Teachers,High Poverty,38.0,8.3,22
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,7610288.0,Teachers,Total,38.0,8.3,22
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,7611066.0,Teachers,Low Poverty,55.0,9.8,18
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,7611066.0,Teachers,Total,55.0,9.8,18
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,7610306.0,Teachers,High Poverty,20.2,4.2,21
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,7610306.0,Teachers,Total,20.2,4.2,21
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,7613566.0,Teachers,High Poverty,37.7,2.3,6
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,7613566.0,Teachers,Total,37.7,2.3,6
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,7614066.0,Teachers,High Poverty,44.0,2.1,5
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,7614066.0,Teachers,Total,44.0,2.1,5
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,7611567.0,Teachers,Low Poverty,65.3,6.6,10
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,7611567.0,Teachers,Total,65.3,6.6,10
2017-18,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,7611412.0,Teachers,High Poverty,93.8,19.8,21
2017-18,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,SOUTH ATLANTA HIGH SCHOOL,7611412.0,Teachers,Total,93.8,19.8,21
2017-18,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,7610116.0,Teachers,Low Poverty,47.2,7.6,16
2017-18,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SPRINGDALE PARK ELEMENTARY SCHOOL,7610116.0,Teachers,Total,47.2,7.6,16
2017-18,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,7613067.0,Teachers,Low Poverty,102.0,20.2,20
2017-18,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,SUTTON MIDDLE SCHOOL,7613067.0,Teachers,Total,102.0,20.2,20
2017-18,ATLANTA PUBLIC SCHOOLS,SYLVAN HILLS MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,SYLVAN HILLS MIDDLE SCHOOL,7610188.0,Teachers,High Poverty,47.2,8.1,17
2017-18,ATLANTA PUBLIC SCHOOLS,SYLVAN HILLS MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,SYLVAN HILLS MIDDLE SCHOOL,7610188.0,Teachers,Total,47.2,8.1,17
2017-18,ATLANTA PUBLIC SCHOOLS,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOOLS,ATLANTA PUBLIC SCHOOLS,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOOLS,7612062.0,Teachers,High Poverty,33.7,0.7,2
2017-18,ATLANTA PUBLIC SCHOOLS,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOOLS,ATLANTA PUBLIC SCHOOLS,THE JOHN HOPE-CHARLES WALTER HILL ELEMENTARY SCHOOLS,7612062.0,Teachers,Total,33.7,0.7,2
2017-18,ATLANTA PUBLIC SCHOOLS,THERRELL HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,THERRELL HIGH SCHOOL,7611409.0,Teachers,High Poverty,94.5,28.1,30
2017-18,ATLANTA PUBLIC SCHOOLS,THERRELL HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,THERRELL HIGH SCHOOL,7611409.0,Teachers,Total,94.5,28.1,30
2017-18,ATLANTA PUBLIC SCHOOLS,THOMASVILLE HEIGHTS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,THOMASVILLE HEIGHTS ELEMENTARY SCHOOL,7615067.0,Teachers,High Poverty,41.0,11.6,28
2017-18,ATLANTA PUBLIC SCHOOLS,THOMASVILLE HEIGHTS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,THOMASVILLE HEIGHTS ELEMENTARY SCHOOL,7615067.0,Teachers,Total,41.0,11.6,28
2017-18,ATLANTA PUBLIC SCHOOLS,TOOMER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,TOOMER ELEMENTARY SCHOOL,7615567.0,Teachers,High Poverty,48.2,6.2,13
2017-18,ATLANTA PUBLIC SCHOOLS,TOOMER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,TOOMER ELEMENTARY SCHOOL,7615567.0,Teachers,Total,48.2,6.2,13
2017-18,ATLANTA PUBLIC SCHOOLS,TOWNS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,TOWNS ELEMENTARY SCHOOL,7611068.0,Teachers,High Poverty,31.4,8.5,27
2017-18,ATLANTA PUBLIC SCHOOLS,TOWNS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,TOWNS ELEMENTARY SCHOOL,7611068.0,Teachers,Total,31.4,8.5,27
2017-18,ATLANTA PUBLIC SCHOOLS,TUSKEGEE AIRMAN GLOBAL ACADEMY,ATLANTA PUBLIC SCHOOLS,TUSKEGEE AIRMAN GLOBAL ACADEMY,7611416.0,Teachers,High Poverty,47.7,6.7,14
2017-18,ATLANTA PUBLIC SCHOOLS,TUSKEGEE AIRMAN GLOBAL ACADEMY,ATLANTA PUBLIC SCHOOLS,TUSKEGEE AIRMAN GLOBAL ACADEMY,7611416.0,Teachers,Total,47.7,6.7,14
2017-18,ATLANTA PUBLIC SCHOOLS,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,ATLANTA PUBLIC SCHOOLS,WESLEY INTERNATIONAL ACADEMY CHARTER FACILITY,7611208.0,Teachers,Total,71.0,25.0,35
2017-18,ATLANTA PUBLIC SCHOOLS,WEST MANOR ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,WEST MANOR ELEMENTARY SCHOOL,7612569.0,Teachers,High Poverty,24.1,1.8,7
2017-18,ATLANTA PUBLIC SCHOOLS,WEST MANOR ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,WEST MANOR ELEMENTARY SCHOOL,7612569.0,Teachers,Total,24.1,1.8,7
2017-18,ATLANTA PUBLIC SCHOOLS,WESTSIDE ATLANTA CHARTER SCHOOL,ATLANTA PUBLIC SCHOOLS,WESTSIDE ATLANTA CHARTER SCHOOL,7610314.0,Teachers,Low Poverty,23.0,10.8,47
2017-18,ATLANTA PUBLIC SCHOOLS,WESTSIDE ATLANTA CHARTER SCHOOL,ATLANTA PUBLIC SCHOOLS,WESTSIDE ATLANTA CHARTER SCHOOL,7610314.0,Teachers,Total,23.0,10.8,47
2017-18,ATLANTA PUBLIC SCHOOLS,WOODSON PARK ACADEMY,ATLANTA PUBLIC SCHOOLS,WOODSON PARK ACADEMY,7611415.0,Teachers,High Poverty,46.8,3.9,8
2017-18,ATLANTA PUBLIC SCHOOLS,WOODSON PARK ACADEMY,ATLANTA PUBLIC SCHOOLS,WOODSON PARK ACADEMY,7611415.0,Teachers,Total,46.8,3.9,8
2017-18,ATLANTA PUBLIC SCHOOLS,YOUNG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,YOUNG MIDDLE SCHOOL,7610282.0,Teachers,High Poverty,61.0,8.9,15
2017-18,ATLANTA PUBLIC SCHOOLS,YOUNG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,YOUNG MIDDLE SCHOOL,7610282.0,Teachers,Total,61.0,8.9,15
2017-18,BACON COUNTY,BACON COUNTY ELEMENTARY SCHOOL,BACON COUNTY,BACON COUNTY ELEMENTARY SCHOOL,6033050.0,Teachers,Total,34.5,1.6,5
2017-18,BACON COUNTY,BACON COUNTY HIGH SCHOOL,BACON COUNTY,BACON COUNTY HIGH SCHOOL,6030302.0,Teachers,Total,35.6,3.5,10
2017-18,BACON COUNTY,BACON COUNTY MIDDLE SCHOOL,BACON COUNTY,BACON COUNTY MIDDLE SCHOOL,6030202.0,Teachers,Total,39.3,4.4,11
2017-18,BACON COUNTY,BACON COUNTY PRIMARY SCHOOL,BACON COUNTY,BACON COUNTY PRIMARY SCHOOL,6030102.0,Teachers,Total,37.5,3.7,10
2017-18,BAKER COUNTY,BAKER COUNTY K12 SCHOOL,BAKER COUNTY,BAKER COUNTY K12 SCHOOL,6040105.0,Teachers,High Poverty,28.7,6.6,23
2017-18,BAKER COUNTY,BAKER COUNTY K12 SCHOOL,BAKER COUNTY,BAKER COUNTY K12 SCHOOL,6040105.0,Teachers,Total,28.7,6.6,23
2017-18,BALDWIN COUNTY,BALDWIN HIGH SCHOOL,BALDWIN COUNTY,BALDWIN HIGH SCHOOL,6050189.0,Teachers,Total,88.5,24.9,28
2017-18,BALDWIN COUNTY,LAKEVIEW ACADEMY,BALDWIN COUNTY,LAKEVIEW ACADEMY,6050300.0,Teachers,Total,44.5,14.0,31
2017-18,BALDWIN COUNTY,LAKEVIEW PRIMARY,BALDWIN COUNTY,LAKEVIEW PRIMARY,6050302.0,Teachers,Total,58.0,8.5,15
2017-18,BALDWIN COUNTY,MIDWAY HILLS ACADEMY,BALDWIN COUNTY,MIDWAY HILLS ACADEMY,6050303.0,Teachers,Total,41.0,6.8,17
2017-18,BALDWIN COUNTY,MIDWAY HILLS PRIMARY,BALDWIN COUNTY,MIDWAY HILLS PRIMARY,6050301.0,Teachers,Total,38.5,5.7,15
2017-18,BALDWIN COUNTY,OAK HILL MS,BALDWIN COUNTY,OAK HILL MS,6050100.0,Teachers,Total,82.5,29.5,36
2017-18,BANKS COUNTY,BANKS COUNTY ELEMENTARY SCHOOL,BANKS COUNTY,BANKS COUNTY ELEMENTARY SCHOOL,6060107.0,Teachers,Total,47.0,0.9,2
2017-18,BANKS COUNTY,BANKS COUNTY HIGH SCHOOL,BANKS COUNTY,BANKS COUNTY HIGH SCHOOL,6060199.0,Teachers,Total,73.9,9.8,13
2017-18,BANKS COUNTY,BANKS COUNTY MIDDLE SCHOOL,BANKS COUNTY,BANKS COUNTY MIDDLE SCHOOL,6060105.0,Teachers,Total,46.8,5.5,12
2017-18,BANKS COUNTY,BANKS COUNTY PRIMARY SCHOOL,BANKS COUNTY,BANKS COUNTY PRIMARY SCHOOL,6060205.0,Teachers,Total,46.0,3.0,7
2017-18,BARROW COUNTY,APALACHEE HIGH SCHOOL,BARROW COUNTY,APALACHEE HIGH SCHOOL,6070101.0,Teachers,Total,149.5,12.7,8
2017-18,BARROW COUNTY,AUBURN ELEMENTARY SCHOOL,BARROW COUNTY,AUBURN ELEMENTARY SCHOOL,6071050.0,Teachers,Total,63.0,2.5,4
2017-18,BARROW COUNTY,BEAR CREEK MIDDLE SCHOOL,BARROW COUNTY,BEAR CREEK MIDDLE SCHOOL,6070114.0,Teachers,Total,52.1,0.5,1
2017-18,BARROW COUNTY,BETHLEHEM ELEMENTARY SCHOOL,BARROW COUNTY,BETHLEHEM ELEMENTARY SCHOOL,6070205.0,Teachers,Total,53.0,1.0,2
2017-18,BARROW COUNTY,BRAMLETT ELEMENTARY SCHOOL,BARROW COUNTY,BRAMLETT ELEMENTARY SCHOOL,6070193.0,Teachers,Total,54.0,0.0,0
2017-18,BARROW COUNTY,COUNTY LINE ELEMENTARY SCHOOL,BARROW COUNTY,COUNTY LINE ELEMENTARY SCHOOL,6070105.0,Teachers,Total,50.0,1.0,2
2017-18,BARROW COUNTY,HAYMON-MORRIS MIDDLE SCHOOL,BARROW COUNTY,HAYMON-MORRIS MIDDLE SCHOOL,6070106.0,Teachers,Total,57.0,4.3,7
2017-18,BARROW COUNTY,HOLSENBECK ELEMENTARY SCHOOL,BARROW COUNTY,HOLSENBECK ELEMENTARY SCHOOL,6074050.0,Teachers,Total,56.5,0.3,1
2017-18,BARROW COUNTY,KENNEDY ELEMENTARY SCHOOL,BARROW COUNTY,KENNEDY ELEMENTARY SCHOOL,6070189.0,Teachers,Total,63.0,1.0,2
2017-18,BARROW COUNTY,RUSSELL MIDDLE SCHOOL,BARROW COUNTY,RUSSELL MIDDLE SCHOOL,6070289.0,Teachers,Total,67.9,1.7,2
2017-18,BARROW COUNTY,STATHAM ELEMENTARY SCHOOL,BARROW COUNTY,STATHAM ELEMENTARY SCHOOL,6075050.0,Teachers,Total,63.5,1.4,2
2017-18,BARROW COUNTY,WESTSIDE MIDDLE SCHOOL,BARROW COUNTY,WESTSIDE MIDDLE SCHOOL,6070198.0,Teachers,Total,58.0,4.2,7
2017-18,BARROW COUNTY,WINDER ELEMENTARY SCHOOL,BARROW COUNTY,WINDER ELEMENTARY SCHOOL,6070299.0,Teachers,Total,48.5,0.0,0
2017-18,BARROW COUNTY,WINDER-BARROW HIGH SCHOOL,BARROW COUNTY,WINDER-BARROW HIGH SCHOOL,6073052.0,Teachers,Total,174.3,11.3,7
2017-18,BARROW COUNTY,YARGO ELEMENTARY SCHOOL,BARROW COUNTY,YARGO ELEMENTARY SCHOOL,6070298.0,Teachers,Total,61.5,0.0,0
2017-18,BARTOW COUNTY,ADAIRSVILLE ELEMENTARY SCHOOL,BARTOW COUNTY,ADAIRSVILLE ELEMENTARY SCHOOL,6080177.0,Teachers,Total,49.1,1.6,3
2017-18,BARTOW COUNTY,ADAIRSVILLE HIGH SCHOOL,BARTOW COUNTY,ADAIRSVILLE HIGH SCHOOL,6080105.0,Teachers,Low Poverty,73.8,4.4,6
2017-18,BARTOW COUNTY,ADAIRSVILLE HIGH SCHOOL,BARTOW COUNTY,ADAIRSVILLE HIGH SCHOOL,6080105.0,Teachers,Total,73.8,4.4,6
2017-18,BARTOW COUNTY,ADAIRSVILLE MIDDLE SCHOOL,BARTOW COUNTY,ADAIRSVILLE MIDDLE SCHOOL,6080301.0,Teachers,Total,46.0,1.3,3
2017-18,BARTOW COUNTY,ALLATOONA ELEMENTARY SCHOOL,BARTOW COUNTY,ALLATOONA ELEMENTARY SCHOOL,6080196.0,Teachers,Total,35.5,3.0,8
2017-18,BARTOW COUNTY,CASS HIGH SCHOOL,BARTOW COUNTY,CASS HIGH SCHOOL,6080114.0,Teachers,Total,108.8,6.3,6
2017-18,BARTOW COUNTY,CASS MIDDLE SCHOOL,BARTOW COUNTY,CASS MIDDLE SCHOOL,6080195.0,Teachers,Total,59.1,5.7,10
2017-18,BARTOW COUNTY,CLEAR CREEK ELEMENTARY SCHOOL,BARTOW COUNTY,CLEAR CREEK ELEMENTARY SCHOOL,6080104.0,Teachers,Total,43.9,4.2,10
2017-18,BARTOW COUNTY,CLOVERLEAF ELEMENTARY,BARTOW COUNTY,CLOVERLEAF ELEMENTARY,6080115.0,Teachers,Total,55.0,2.3,4
2017-18,BARTOW COUNTY,EMERSON ELEMENTARY SCHOOL,BARTOW COUNTY,EMERSON ELEMENTARY SCHOOL,6082052.0,Teachers,Total,37.5,1.4,4
2017-18,BARTOW COUNTY,EUHARLEE ELEMENTARY SCHOOL,BARTOW COUNTY,EUHARLEE ELEMENTARY SCHOOL,6080107.0,Teachers,Total,39.5,0.0,0
2017-18,BARTOW COUNTY,HAMILTON CROSSING ELEMENTARY SCHOOL,BARTOW COUNTY,HAMILTON CROSSING ELEMENTARY SCHOOL,6080377.0,Teachers,Total,42.5,1.1,3
2017-18,BARTOW COUNTY,KINGSTON ELEMENTARY SCHOOL,BARTOW COUNTY,KINGSTON ELEMENTARY SCHOOL,6080296.0,Teachers,Total,41.5,1.0,2
2017-18,BARTOW COUNTY,MISSION ROAD ELEMENTARY SCHOOL,BARTOW COUNTY,MISSION ROAD ELEMENTARY SCHOOL,6080186.0,Teachers,Total,34.3,0.7,2
2017-18,BARTOW COUNTY,PINE LOG ELEMENTARY,BARTOW COUNTY,PINE LOG ELEMENTARY,6080106.0,Teachers,Total,31.0,0.2,1
2017-18,BARTOW COUNTY,SOUTH CENTRAL MIDDLE SCHOOL,BARTOW COUNTY,SOUTH CENTRAL MIDDLE SCHOOL,6080190.0,Teachers,Total,42.8,3.9,9
2017-18,BARTOW COUNTY,TAYLORSVILLE ELEMENTARY SCHOOL,BARTOW COUNTY,TAYLORSVILLE ELEMENTARY SCHOOL,6080396.0,Teachers,Total,38.5,0.7,2
2017-18,BARTOW COUNTY,WHITE ELEMENTARY SCHOOL,BARTOW COUNTY,WHITE ELEMENTARY SCHOOL,6080175.0,Teachers,Total,41.0,0.5,1
2017-18,BARTOW COUNTY,WOODLAND HIGH SCHOOL,BARTOW COUNTY,WOODLAND HIGH SCHOOL,6080198.0,Teachers,Low Poverty,107.6,6.2,6
2017-18,BARTOW COUNTY,WOODLAND HIGH SCHOOL,BARTOW COUNTY,WOODLAND HIGH SCHOOL,6080198.0,Teachers,Total,107.6,6.2,6
2017-18,BARTOW COUNTY,WOODLAND MIDDLE SCHOOL AT EUHARLEE,BARTOW COUNTY,WOODLAND MIDDLE SCHOOL AT EUHARLEE,6080101.0,Teachers,Total,54.0,1.3,2
2017-18,BEN HILL COUNTY,BEN HILL COUNTY MIDDLE SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY MIDDLE SCHOOL,6090296.0,Teachers,High Poverty,45.5,5.5,12
2017-18,BEN HILL COUNTY,BEN HILL COUNTY MIDDLE SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY MIDDLE SCHOOL,6090296.0,Teachers,Total,45.5,5.5,12
2017-18,BEN HILL COUNTY,BEN HILL COUNTY PRIMARY SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY PRIMARY SCHOOL,6090196.0,Teachers,High Poverty,64.5,0.0,0
2017-18,BEN HILL COUNTY,BEN HILL COUNTY PRIMARY SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY PRIMARY SCHOOL,6090196.0,Teachers,Total,64.5,0.0,0
2017-18,BEN HILL COUNTY,BEN HILL ELEMENTARY SCHOOL,BEN HILL COUNTY,BEN HILL ELEMENTARY SCHOOL,6090111.0,Teachers,High Poverty,48.5,0.8,2
2017-18,BEN HILL COUNTY,BEN HILL ELEMENTARY SCHOOL,BEN HILL COUNTY,BEN HILL ELEMENTARY SCHOOL,6090111.0,Teachers,Total,48.5,0.8,2
2017-18,BEN HILL COUNTY,FITZGERALD HIGH SCHOOL,BEN HILL COUNTY,FITZGERALD HIGH SCHOOL,6090291.0,Teachers,High Poverty,63.4,8.1,13
2017-18,BEN HILL COUNTY,FITZGERALD HIGH SCHOOL,BEN HILL COUNTY,FITZGERALD HIGH SCHOOL,6090291.0,Teachers,Total,63.4,8.1,13
2017-18,BERRIEN COUNTY,BERRIEN ACADEMY PERFORMANCE LEARNING CENTER,BERRIEN COUNTY,BERRIEN ACADEMY PERFORMANCE LEARNING CENTER,6100106.0,Teachers,Total,13.7,0.0,0
2017-18,BERRIEN COUNTY,BERRIEN ELEMENTARY SCHOOL,BERRIEN COUNTY,BERRIEN ELEMENTARY SCHOOL,6100195.0,Teachers,Total,48.0,1.7,3
2017-18,BERRIEN COUNTY,BERRIEN HIGH SCHOOL,BERRIEN COUNTY,BERRIEN HIGH SCHOOL,6100101.0,Teachers,Total,55.8,2.0,4
2017-18,BERRIEN COUNTY,BERRIEN MIDDLE SCHOOL,BERRIEN COUNTY,BERRIEN MIDDLE SCHOOL,6100194.0,Teachers,Total,51.3,3.1,6
2017-18,BERRIEN COUNTY,BERRIEN PRIMARY SCHOOL,BERRIEN COUNTY,BERRIEN PRIMARY SCHOOL,6105050.0,Teachers,Total,60.6,0.4,1
2017-18,BIBB COUNTY,ACADEMY FOR CLASSICAL EDUCATION,BIBB COUNTY,ACADEMY FOR CLASSICAL EDUCATION,6110117.0,Teachers,High Poverty,101.0,3.6,4
2017-18,BIBB COUNTY,ACADEMY FOR CLASSICAL EDUCATION,BIBB COUNTY,ACADEMY FOR CLASSICAL EDUCATION,6110117.0,Teachers,Total,101.0,3.6,4
2017-18,BIBB COUNTY,ALEXANDER II MAGNET SCHOOL,BIBB COUNTY,ALEXANDER II MAGNET SCHOOL,6111050.0,Teachers,High Poverty,33.5,0.0,0
2017-18,BIBB COUNTY,ALEXANDER II MAGNET SCHOOL,BIBB COUNTY,ALEXANDER II MAGNET SCHOOL,6111050.0,Teachers,Total,33.5,0.0,0
2017-18,BIBB COUNTY,APPLING MIDDLE SCHOOL,BIBB COUNTY,APPLING MIDDLE SCHOOL,6115050.0,Teachers,High Poverty,63.0,18.4,29
2017-18,BIBB COUNTY,APPLING MIDDLE SCHOOL,BIBB COUNTY,APPLING MIDDLE SCHOOL,6115050.0,Teachers,Total,63.0,18.4,29
2017-18,BIBB COUNTY,BALLARD HUDSON MIDDLE SCHOOL,BIBB COUNTY,BALLARD HUDSON MIDDLE SCHOOL,6110108.0,Teachers,High Poverty,85.1,22.8,27
2017-18,BIBB COUNTY,BALLARD HUDSON MIDDLE SCHOOL,BIBB COUNTY,BALLARD HUDSON MIDDLE SCHOOL,6110108.0,Teachers,Total,85.1,22.8,27
2017-18,BIBB COUNTY,BERND ELEMENTARY SCHOOL,BIBB COUNTY,BERND ELEMENTARY SCHOOL,6111054.0,Teachers,High Poverty,42.5,8.8,21
