LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Atlanta Public Schools,Michael R. Hollis Innovation Academy,Teachers,High Poverty,56.9,34.2,60,7611414,Michael R. Hollis Innovation Academy,100
2017-18,Atlanta Public Schools,Michael R. Hollis Innovation Academy,Teachers,Total,56.9,34.2,60,7611414,Michael R. Hollis Innovation Academy,100
2017-18,Atlanta Public Schools,Miles Intermediate School,Leaders,High Poverty,3.0,2.0,67,7610513,Miles Intermediate School,100
2017-18,Atlanta Public Schools,Miles Intermediate School,Teachers,High Poverty,50.7,36.7,72,7610513,Miles Intermediate School,100
2017-18,Atlanta Public Schools,Miles Intermediate School,Teachers,Total,50.7,36.7,72,7610513,Miles Intermediate School,100
2017-18,Atlanta Public Schools,Morningside Elementary School,Leaders,Low Poverty,3.0,3.0,100,6472058,Morningside Elementary School,100
2017-18,Atlanta Public Schools,Morningside Elementary School,Teachers,Low Poverty,58.5,18.5,32,6472058,Morningside Elementary School,100
2017-18,Atlanta Public Schools,Morningside Elementary School,Teachers,Total,58.5,18.5,32,6472058,Morningside Elementary School,100
2017-18,Atlanta Public Schools,North Atlanta High School,Leaders,Low Poverty,6.0,1.0,17,7610192,North Atlanta High School,100
2017-18,Atlanta Public Schools,North Atlanta High School,Teachers,Low Poverty,159.2,94.1,59,7610192,North Atlanta High School,100
2017-18,Atlanta Public Schools,North Atlanta High School,Teachers,Total,159.2,94.1,59,7610192,North Atlanta High School,100
2017-18,Atlanta Public Schools,Parkside Elementary School,Leaders,High Poverty,3.0,1.0,33,7610101,Parkside Elementary School,100
2017-18,Atlanta Public Schools,Parkside Elementary School,Teachers,High Poverty,51.6,25.0,48,7610101,Parkside Elementary School,100
2017-18,Atlanta Public Schools,Parkside Elementary School,Teachers,Total,51.6,25.0,48,7610101,Parkside Elementary School,100
2017-18,Atlanta Public Schools,Perkerson Elementary School,Leaders,High Poverty,2.0,2.0,100,7610296,Perkerson Elementary School,100
2017-18,Atlanta Public Schools,Perkerson Elementary School,Teachers,High Poverty,39.3,25.0,64,7610296,Perkerson Elementary School,100
2017-18,Atlanta Public Schools,Perkerson Elementary School,Teachers,Total,39.3,25.0,64,7610296,Perkerson Elementary School,100
2017-18,Atlanta Public Schools,Peyton Forest Elementary School,Leaders,High Poverty,2.0,1.0,50,7613065,Peyton Forest Elementary School,100
2017-18,Atlanta Public Schools,Peyton Forest Elementary School,Teachers,High Poverty,39.6,24.0,61,7613065,Peyton Forest Elementary School,100
2017-18,Atlanta Public Schools,Peyton Forest Elementary School,Teachers,Total,39.6,24.0,61,7613065,Peyton Forest Elementary School,100
2017-18,Atlanta Public Schools,Price Middle School,Leaders,High Poverty,2.0,2.0,100,7610288,Price Middle School,100
2017-18,Atlanta Public Schools,Price Middle School,Teachers,High Poverty,38.0,33.0,87,7610288,Price Middle School,100
2017-18,Atlanta Public Schools,Price Middle School,Teachers,Total,38.0,33.0,87,7610288,Price Middle School,100
2017-18,Atlanta Public Schools,Rivers Elementary School,Leaders,Low Poverty,2.0,1.0,50,7611066,Rivers Elementary School,100
2017-18,Atlanta Public Schools,Rivers Elementary School,Teachers,Low Poverty,55.0,19.0,35,7611066,Rivers Elementary School,100
2017-18,Atlanta Public Schools,Rivers Elementary School,Teachers,Total,55.0,19.0,35,7611066,Rivers Elementary School,100
2017-18,Atlanta Public Schools,School of Technology at Carver,Leaders,High Poverty,0.1,0.0,0,7610306,School of Technology at Carver,100
2017-18,Atlanta Public Schools,School of Technology at Carver,Teachers,High Poverty,20.2,17.6,87,7610306,School of Technology at Carver,100
2017-18,Atlanta Public Schools,School of Technology at Carver,Teachers,Total,20.2,17.6,87,7610306,School of Technology at Carver,100
2017-18,Atlanta Public Schools,Scott Elementary School,Leaders,High Poverty,2.0,1.0,50,7020105,T.G. Scott Elementary School,100
2017-18,Atlanta Public Schools,Scott Elementary School,Teachers,High Poverty,37.7,19.4,51,7020105,T.G. Scott Elementary School,100
2017-18,Atlanta Public Schools,Scott Elementary School,Teachers,Total,37.7,19.4,51,7020105,T.G. Scott Elementary School,100
2017-18,Atlanta Public Schools,Slater Elementary School,Leaders,High Poverty,1.0,0.0,0,7614066,Slater Elementary School,100
2017-18,Atlanta Public Schools,Slater Elementary School,Teachers,High Poverty,44.0,27.0,61,7614066,Slater Elementary School,100
2017-18,Atlanta Public Schools,Slater Elementary School,Teachers,Total,44.0,27.0,61,7614066,Slater Elementary School,100
2017-18,Atlanta Public Schools,Smith Elementary School,Leaders,Low Poverty,3.0,1.0,33,6255066,Jacob G. Smith Elementary School,100
2017-18,Atlanta Public Schools,Smith Elementary School,Teachers,Low Poverty,65.3,20.3,31,6255066,Jacob G. Smith Elementary School,100
2017-18,Atlanta Public Schools,Smith Elementary School,Teachers,Total,65.3,20.3,31,6255066,Jacob G. Smith Elementary School,100
2017-18,Atlanta Public Schools,South Atlanta High School,Leaders,High Poverty,4.0,1.0,25,7611412,South Atlanta High School,100
2017-18,Atlanta Public Schools,South Atlanta High School,Teachers,High Poverty,93.8,52.3,56,7611412,South Atlanta High School,100
2017-18,Atlanta Public Schools,South Atlanta High School,Teachers,Total,93.8,52.3,56,7611412,South Atlanta High School,100
2017-18,Atlanta Public Schools,Springdale Park Elementary School,Leaders,Low Poverty,2.0,2.0,100,6720188,Park Elementary School,100
2017-18,Atlanta Public Schools,Springdale Park Elementary School,Teachers,Low Poverty,47.2,18.3,39,6720188,Park Elementary School,100
2017-18,Atlanta Public Schools,Springdale Park Elementary School,Teachers,Total,47.2,18.3,39,6720188,Park Elementary School,100
2017-18,Atlanta Public Schools,Sutton Middle School,Leaders,Low Poverty,5.0,3.0,60,7613067,Sutton Middle School,100
2017-18,Atlanta Public Schools,Sutton Middle School,Teachers,Low Poverty,102.0,43.0,42,7613067,Sutton Middle School,100
2017-18,Atlanta Public Schools,Sutton Middle School,Teachers,Total,102.0,43.0,42,7613067,Sutton Middle School,100
2017-18,Atlanta Public Schools,Sylvan Hills Middle School,Leaders,High Poverty,4.0,2.0,50,7610188,Sylvan Hills Middle School,100
2017-18,Atlanta Public Schools,Sylvan Hills Middle School,Teachers,High Poverty,47.2,32.0,68,7610188,Sylvan Hills Middle School,100
2017-18,Atlanta Public Schools,Sylvan Hills Middle School,Teachers,Total,47.2,32.0,68,7610188,Sylvan Hills Middle School,100
2017-18,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,Leaders,High Poverty,2.0,0.0,0,7612062,The John Hope-Charles Walter Hill Elementary Schools,100
2017-18,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,Teachers,High Poverty,33.7,11.5,34,7612062,The John Hope-Charles Walter Hill Elementary Schools,100
2017-18,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,Teachers,Total,33.7,11.5,34,7612062,The John Hope-Charles Walter Hill Elementary Schools,100
2017-18,Atlanta Public Schools,Therrell High School,Leaders,High Poverty,4.0,1.0,25,7611409,Therrell High School,100
2017-18,Atlanta Public Schools,Therrell High School,Teachers,High Poverty,94.5,66.0,70,7611409,Therrell High School,100
2017-18,Atlanta Public Schools,Therrell High School,Teachers,Total,94.5,66.0,70,7611409,Therrell High School,100
2017-18,Atlanta Public Schools,Thomasville Heights Elementary School,Leaders,High Poverty,1.0,1.0,100,7615067,Thomasville Heights Elementary School,100
2017-18,Atlanta Public Schools,Thomasville Heights Elementary School,Teachers,High Poverty,41.0,26.0,63,7615067,Thomasville Heights Elementary School,100
2017-18,Atlanta Public Schools,Thomasville Heights Elementary School,Teachers,Total,41.0,26.0,63,7615067,Thomasville Heights Elementary School,100
2017-18,Atlanta Public Schools,Toomer Elementary School,Leaders,High Poverty,2.0,0.0,0,7615567,Toomer Elementary School,100
2017-18,Atlanta Public Schools,Toomer Elementary School,Teachers,High Poverty,48.2,25.0,52,7615567,Toomer Elementary School,100
2017-18,Atlanta Public Schools,Toomer Elementary School,Teachers,Total,48.2,25.0,52,7615567,Toomer Elementary School,100
2017-18,Atlanta Public Schools,Towns Elementary School,Leaders,High Poverty,2.0,0.0,0,7611068,Towns Elementary School,100
2017-18,Atlanta Public Schools,Towns Elementary School,Teachers,High Poverty,31.4,16.8,54,7611068,Towns Elementary School,100
2017-18,Atlanta Public Schools,Towns Elementary School,Teachers,Total,31.4,16.8,54,7611068,Towns Elementary School,100
2017-18,Atlanta Public Schools,Tuskegee Airman Global Academy,Leaders,High Poverty,3.0,1.0,33,7611416,Tuskegee Airman Global Academy,100
2017-18,Atlanta Public Schools,Tuskegee Airman Global Academy,Teachers,High Poverty,47.7,26.0,55,7611416,Tuskegee Airman Global Academy,100
2017-18,Atlanta Public Schools,Tuskegee Airman Global Academy,Teachers,Total,47.7,26.0,55,7611416,Tuskegee Airman Global Academy,100
2017-18,Atlanta Public Schools,Wesley International Academy Charter Facility,Leaders,Not Applicable,4.0,3.0,75,7611208,Wesley International Academy Charter Facility,100
2017-18,Atlanta Public Schools,Wesley International Academy Charter Facility,Teachers,Total,71.0,44.0,62,7611208,Wesley International Academy Charter Facility,100
2017-18,Atlanta Public Schools,West Manor Elementary School,Leaders,High Poverty,2.0,0.0,0,7612569,West Manor Elementary School,100
2017-18,Atlanta Public Schools,West Manor Elementary School,Teachers,High Poverty,24.1,4.5,19,7612569,West Manor Elementary School,100
2017-18,Atlanta Public Schools,West Manor Elementary School,Teachers,Total,24.1,4.5,19,7612569,West Manor Elementary School,100
2017-18,Atlanta Public Schools,Westside Atlanta Charter School,Leaders,Low Poverty,1.0,1.0,100,7610314,Westside Atlanta Charter School,100
2017-18,Atlanta Public Schools,Westside Atlanta Charter School,Teachers,Low Poverty,23.0,16.0,70,7610314,Westside Atlanta Charter School,100
2017-18,Atlanta Public Schools,Westside Atlanta Charter School,Teachers,Total,23.0,16.0,70,7610314,Westside Atlanta Charter School,100
2017-18,Atlanta Public Schools,Woodson Park Academy,Leaders,High Poverty,2.0,1.0,50,7611415,Woodson Park Academy,100
2017-18,Atlanta Public Schools,Woodson Park Academy,Teachers,High Poverty,46.8,32.8,70,7611415,Woodson Park Academy,100
2017-18,Atlanta Public Schools,Woodson Park Academy,Teachers,Total,46.8,32.8,70,7611415,Woodson Park Academy,100
2017-18,Atlanta Public Schools,Young Middle School,Leaders,High Poverty,4.0,3.0,75,7610282,Young Middle School,100
2017-18,Atlanta Public Schools,Young Middle School,Teachers,High Poverty,61.0,28.0,46,7610282,Young Middle School,100
2017-18,Atlanta Public Schools,Young Middle School,Teachers,Total,61.0,28.0,46,7610282,Young Middle School,100
2017-18,Bacon County,Bacon County Elementary School,Leaders,Not Applicable,2.0,0.0,0,6033050,Bacon County Elementary School,100
2017-18,Bacon County,Bacon County Elementary School,Teachers,Total,34.5,14.0,41,6033050,Bacon County Elementary School,100
2017-18,Bacon County,Bacon County High School,Leaders,Not Applicable,2.0,1.0,50,6030302,Bacon County High School,100
2017-18,Bacon County,Bacon County High School,Teachers,Total,35.6,13.8,39,6030302,Bacon County High School,100
2017-18,Bacon County,Bacon County Middle School,Leaders,Not Applicable,2.0,1.0,50,6030202,Bacon County Middle School,100
2017-18,Bacon County,Bacon County Middle School,Teachers,Total,39.3,15.2,39,6030202,Bacon County Middle School,100
2017-18,Bacon County,Bacon County Primary School,Leaders,Not Applicable,2.0,1.0,50,6030102,Bacon County Primary School,100
2017-18,Bacon County,Bacon County Primary School,Teachers,Total,37.5,13.0,35,6030102,Bacon County Primary School,100
2017-18,Bacon County,Bacon County- All Schools,Leaders,Total,8.0,3.0,38,6030302,Bacon County High School,83
2017-18,Bacon County,Bacon County- All Schools,Teachers,Total,146.4,54.5,37,6030302,Bacon County High School,83
2017-18,Baker County,Baker County K12 School,Leaders,High Poverty,0.9,0.9,100,6040105,Baker County K12 School,100
2017-18,Baker County,Baker County K12 School,Teachers,High Poverty,28.7,17.0,59,6040105,Baker County K12 School,100
2017-18,Baker County,Baker County K12 School,Teachers,Total,28.7,17.0,59,6040105,Baker County K12 School,100
2017-18,Baker County,Baker County Learning Center,Leaders,High Poverty,0.3,0.3,100,6140395,Brooks County Early Learning Center,79
2017-18,Baker County,Baker County Learning Center,Teachers,High Poverty,1.0,1.0,100,6140395,Brooks County Early Learning Center,79
2017-18,Baker County,Baker County Learning Center,Teachers,Total,1.0,1.0,100,6140395,Brooks County Early Learning Center,79
2017-18,Baker County,Baker County- All Schools,Leaders,High Poverty,1.1,1.1,100,6040105,Baker County K12 School,83
2017-18,Baker County,Baker County- All Schools,Leaders,Total,1.1,1.1,100,6040105,Baker County K12 School,83
2017-18,Baker County,Baker County- All Schools,Teachers,High Poverty,29.0,17.0,59,6040105,Baker County K12 School,83
2017-18,Baker County,Baker County- All Schools,Teachers,Total,29.0,17.0,59,6040105,Baker County K12 School,83
2017-18,Baldwin County,Baldwin County- All Schools,Leaders,Total,15.3,7.8,51,6770173,Irwin County Middle School,75
2017-18,Baldwin County,Baldwin County- All Schools,Teachers,Total,348.0,173.0,50,6770173,Irwin County Middle School,75
2017-18,Baldwin County,Baldwin High School,Leaders,Not Applicable,4.3,2.8,65,6050189,Baldwin High School,100
2017-18,Baldwin County,Baldwin High School,Teachers,Total,88.5,46.5,53,6050189,Baldwin High School,100
2017-18,Baldwin County,Lakeview Academy,Leaders,Not Applicable,2.0,1.0,50,6050300,Lakeview Academy,100
2017-18,Baldwin County,Lakeview Academy,Teachers,Total,44.5,23.0,52,6050300,Lakeview Academy,100
2017-18,Baldwin County,Lakeview Primary,Leaders,Not Applicable,2.0,0.0,0,6050302,Lakeview Primary,100
2017-18,Baldwin County,Lakeview Primary,Teachers,Total,58.0,30.0,52,6050302,Lakeview Primary,100
2017-18,Baldwin County,Midway Hills Academy,Leaders,Not Applicable,2.0,1.0,50,6050303,Midway Hills Academy,100
2017-18,Baldwin County,Midway Hills Academy,Teachers,Total,41.0,23.0,56,6050303,Midway Hills Academy,100
2017-18,Baldwin County,Midway Hills Primary,Leaders,Not Applicable,1.5,1.0,67,6050301,Midway Hills Primary,100
2017-18,Baldwin County,Midway Hills Primary,Teachers,Total,38.5,15.0,39,6050301,Midway Hills Primary,100
2017-18,Baldwin County,Oak Hill MS,Leaders,Not Applicable,3.5,2.0,57,6050100,Oak Hill MS,100
2017-18,Baldwin County,Oak Hill MS,Teachers,Total,82.5,44.5,54,6050100,Oak Hill MS,100
2017-18,Banks County,Banks County Elementary School,Leaders,Not Applicable,2.0,0.0,0,6060107,Banks County Elementary School,100
2017-18,Banks County,Banks County Elementary School,Teachers,Total,47.0,15.0,32,6060107,Banks County Elementary School,100
2017-18,Banks County,Banks County High School,Leaders,Not Applicable,2.3,0.0,0,6060199,Banks County High School,100
2017-18,Banks County,Banks County High School,Teachers,Total,73.9,25.0,34,6060199,Banks County High School,100
2017-18,Banks County,Banks County Middle School,Leaders,Not Applicable,2.0,0.0,0,6060105,Banks County Middle School,100
2017-18,Banks County,Banks County Middle School,Teachers,Total,46.8,21.0,45,6060105,Banks County Middle School,100
2017-18,Banks County,Banks County Primary School,Leaders,Not Applicable,2.0,1.0,50,6060205,Banks County Primary School,100
2017-18,Banks County,Banks County Primary School,Teachers,Total,46.0,12.0,26,6060205,Banks County Primary School,100
2017-18,Banks County,Banks County- All Schools,Leaders,Total,8.3,1.0,12,6060199,Banks County High School,83
2017-18,Banks County,Banks County- All Schools,Teachers,Total,212.2,71.0,33,6060199,Banks County High School,83
2017-18,Barrow County,Apalachee High School,Leaders,Not Applicable,4.0,1.0,25,6070101,Apalachee High School,100
2017-18,Barrow County,Apalachee High School,Teachers,Total,149.5,87.0,58,6070101,Apalachee High School,100
2017-18,Barrow County,Auburn Elementary School,Leaders,Not Applicable,2.0,1.0,50,6071050,Auburn Elementary School,100
2017-18,Barrow County,Auburn Elementary School,Teachers,Total,63.0,28.0,44,6071050,Auburn Elementary School,100
2017-18,Barrow County,Barrow County- All Schools,Leaders,Total,38.0,15.0,39,7310102,Taliaferro County School,75
2017-18,Barrow County,Barrow County- All Schools,Teachers,Total,1003.8,427.1,43,7310102,Taliaferro County School,75
2017-18,Barrow County,Bear Creek Middle School,Leaders,Not Applicable,2.0,0.0,0,6070114,Bear Creek Middle School,100
2017-18,Barrow County,Bear Creek Middle School,Teachers,Total,52.1,28.1,54,6070114,Bear Creek Middle School,100
2017-18,Barrow County,Bethlehem Elementary School,Leaders,Not Applicable,2.0,0.0,0,6070205,Bethlehem Elementary School,100
2017-18,Barrow County,Bethlehem Elementary School,Teachers,Total,53.0,22.0,42,6070205,Bethlehem Elementary School,100
2017-18,Barrow County,Bramlett Elementary School,Leaders,Not Applicable,2.0,0.0,0,6070193,Bramlett Elementary School,100
2017-18,Barrow County,Bramlett Elementary School,Teachers,Total,54.0,15.0,28,6070193,Bramlett Elementary School,100
2017-18,Barrow County,County Line Elementary School,Leaders,Not Applicable,2.0,1.0,50,6070105,County Line Elementary School,100
2017-18,Barrow County,County Line Elementary School,Teachers,Total,50.0,19.0,38,6070105,County Line Elementary School,100
2017-18,Barrow County,Haymon-Morris Middle School,Leaders,Not Applicable,2.0,1.0,50,6070106,Haymon-Morris Middle School,100
2017-18,Barrow County,Haymon-Morris Middle School,Teachers,Total,57.0,32.0,56,6070106,Haymon-Morris Middle School,100
2017-18,Barrow County,Holsenbeck Elementary School,Leaders,Not Applicable,2.0,1.0,50,6074050,Holsenbeck Elementary School,100
2017-18,Barrow County,Holsenbeck Elementary School,Teachers,Total,56.5,20.5,36,6074050,Holsenbeck Elementary School,100
